order_id,customer_id,order_date,delivery_date,shipping_time_days,total_amount,Payment_type
ORD0002123,CUST00693,2025-05-08 17:12:08,2025-05-14 17:12:08,6,910.51,Gift Card
ORD0002124,CUST00693,2025-06-13 20:34:21,2025-06-17 20:34:21,4,216.57,Apple Pay
ORD0002125,CUST00693,2024-04-25 05:29:25,2024-05-05 05:29:25,10,98.67,Gift Card
ORD0002126,CUST00694,2025-02-06 17:00:59,2025-02-09 17:00:59,3,102.36,PayPal
ORD0002127,CUST00694,2026-02-16 18:30:33,2026-02-19 18:30:33,3,1092.73,Financing
ORD0002128,CUST00695,2025-04-09 14:23:04,2025-04-15 14:23:04,6,729.49,Gift Card
ORD0002129,CUST00695,2024-05-13 05:58:18,2024-05-19 05:58:18,6,513.17,Credit Card
ORD0002130,CUST00695,2025-08-16 04:11:37,2025-08-20 04:11:37,4,404.34,PayPal
ORD0002131,CUST00695,2025-02-03 22:25:18,2025-02-11 22:25:18,8,475.53,Apple Pay
ORD0002132,CUST00695,2025-01-24 09:17:32,2025-02-01 09:17:32,8,240.94,Financing
ORD0002133,CUST00695,2024-10-23 10:48:53,2024-11-04 10:48:53,12,545.4,Gift Card
ORD0002134,CUST00696,2025-11-10 21:25:20,2025-11-14 21:25:20,4,3087.05,Gift Card
ORD0002135,CUST00696,2024-04-22 01:12:30,2024-04-27 01:12:30,5,129.35,Gift Card
ORD0002136,CUST00696,2025-01-11 19:08:37,2025-01-18 19:08:37,7,34.7,Gift Card
ORD0002137,CUST00697,2025-12-12 21:30:35,2025-12-20 21:30:35,8,38.78,Gift Card
ORD0002138,CUST00698,2024-05-31 21:49:58,2024-06-02 21:49:58,2,141.47,Apple Pay
ORD0002139,CUST00698,2025-01-02 06:00:56,2025-01-16 06:00:56,14,1059.8,Credit Card
ORD0002140,CUST00699,2024-10-13 17:20:39,2024-10-25 17:20:39,12,1218.46,Apple Pay
ORD0002141,CUST00699,2025-10-30 17:26:32,2025-11-02 17:26:32,3,67.78,Apple Pay
ORD0002142,CUST00699,2025-09-01 19:44:42,2025-09-08 19:44:42,7,82.93,PayPal
ORD0002143,CUST00699,2025-08-10 09:59:24,2025-08-14 09:59:24,4,170.56,Gift Card
ORD0002144,CUST00700,2024-06-28 22:51:57,2024-07-01 22:51:57,3,359.64,Financing
ORD0002145,CUST00700,2025-11-29 16:15:33,2025-12-04 16:15:33,5,1612.48,Financing
ORD0002146,CUST00700,2025-07-05 09:53:43,2025-07-10 09:53:43,5,55.2,Credit Card
ORD0002147,CUST00700,2025-11-01 11:18:36,2025-11-03 11:18:36,2,797.52,PayPal
ORD0002148,CUST00700,2025-11-18 03:56:56,2025-11-23 03:56:56,5,800.16,Credit Card
ORD0002149,CUST00701,2024-12-23 17:01:39,2024-12-30 17:01:39,7,28.4,Financing
ORD0002150,CUST00702,2024-07-22 01:21:59,2024-07-27 01:21:59,5,57.45,Financing
ORD0002151,CUST00702,2024-05-13 20:54:30,2024-05-17 20:54:30,4,23.52,Financing
ORD0002152,CUST00702,2025-01-08 01:45:41,2025-01-13 01:45:41,5,508.42,Apple Pay
ORD0002153,CUST00702,2025-06-07 12:51:55,2025-06-12 12:51:55,5,867.73,PayPal
ORD0002154,CUST00703,2024-12-28 09:24:34,2025-01-04 09:24:34,7,286.25,Financing
ORD0002155,CUST00703,2026-01-01 07:20:08,2026-01-06 07:20:08,5,1070.35,Gift Card
ORD0002156,CUST00703,2025-08-21 17:00:36,2025-08-26 17:00:36,5,2183.25,Financing
ORD0002157,CUST00703,2024-08-23 10:19:45,2024-08-31 10:19:45,8,72.6,Financing
ORD0002158,CUST00704,2026-01-14 09:54:16,2026-01-16 09:54:16,2,705.14,PayPal
ORD0002159,CUST00704,2025-12-05 14:42:07,2025-12-10 14:42:07,5,257.36,Financing
ORD0002160,CUST00705,2025-09-23 05:50:22,2025-10-01 05:50:22,8,1107.35,Credit Card
ORD0002161,CUST00705,2025-04-05 07:37:47,2025-04-12 07:37:47,7,918.98,Financing
ORD0002162,CUST00705,2025-10-01 13:25:35,2025-10-11 13:25:35,10,165.72,Credit Card
ORD0002163,CUST00705,2025-04-16 02:53:56,2025-04-22 02:53:56,6,325.25,Credit Card
ORD0002164,CUST00706,2025-08-13 02:50:28,2025-08-20 02:50:28,7,565.78,Apple Pay
ORD0002165,CUST00706,2024-08-29 00:20:22,2024-09-04 00:20:22,6,285.6,Credit Card
ORD0002166,CUST00707,2025-12-30 17:50:40,2026-01-07 17:50:40,8,1597.29,PayPal
ORD0002167,CUST00707,2024-07-23 04:15:56,2024-07-28 04:15:56,5,590.47,Credit Card
ORD0002168,CUST00707,2024-05-28 10:42:38,2024-05-31 10:42:38,3,441.85,Credit Card
ORD0002169,CUST00708,2025-10-17 14:28:43,2025-10-20 14:28:43,3,1205.79,Financing
ORD0002170,CUST00708,2025-12-03 07:40:08,2025-12-09 07:40:08,6,224.39,PayPal
ORD0002171,CUST00709,2025-03-30 22:11:49,2025-04-05 22:11:49,6,748.4,PayPal
ORD0002172,CUST00709,2024-05-08 03:51:33,2024-05-16 03:51:33,8,291.07,Financing
ORD0002173,CUST00709,2024-11-23 08:35:50,2024-11-28 08:35:50,5,316.1,PayPal
ORD0002174,CUST00709,2024-09-13 00:21:35,2024-09-21 00:21:35,8,286.27,Gift Card
ORD0002175,CUST00709,2024-05-13 11:02:22,2024-05-18 11:02:22,5,248.73,Credit Card
ORD0002176,CUST00710,2025-12-14 21:46:33,2025-12-19 21:46:33,5,263.83,Credit Card
ORD0002177,CUST00710,2024-09-11 08:49:06,2024-09-18 08:49:06,7,1279.88,Financing
ORD0002178,CUST00710,2026-02-26 10:45:39,2026-03-02 10:45:39,4,165.63,Gift Card
ORD0002179,CUST00711,2024-05-11 23:36:53,2024-05-18 23:36:53,7,719.28,Financing
ORD0002180,CUST00711,2024-12-10 13:33:49,2024-12-15 13:33:49,5,187.69,Financing
ORD0002181,CUST00711,2026-04-04 09:43:39,2026-04-10 09:43:39,6,777.78,Apple Pay
ORD0002182,CUST00711,2024-12-06 06:39:53,2024-12-18 06:39:53,12,109.92,Financing
ORD0002183,CUST00711,2025-05-14 17:52:40,2025-05-20 17:52:40,6,147.11,Financing
ORD0002184,CUST00711,2025-02-12 17:51:56,2025-02-19 17:51:56,7,821.13,Credit Card
ORD0002185,CUST00711,2026-01-02 18:42:08,2026-01-09 18:42:08,7,384.17,Apple Pay
ORD0002186,CUST00711,2025-06-05 05:15:26,2025-06-10 05:15:26,5,301.39,Gift Card
ORD0002187,CUST00711,2025-04-12 03:14:33,2025-04-15 03:14:33,3,413.04,PayPal
ORD0002188,CUST00711,2024-10-23 04:32:32,2024-10-26 04:32:32,3,703.37,PayPal
ORD0002189,CUST00711,2024-05-07 21:05:31,2024-05-11 21:05:31,4,470.54,Gift Card
ORD0002190,CUST00712,2025-11-15 12:47:30,2025-11-20 12:47:30,5,443.73,PayPal
ORD0002191,CUST00713,2025-08-24 21:31:50,2025-08-26 21:31:50,2,348.18,Credit Card
ORD0002192,CUST00713,2024-09-04 20:51:27,2024-09-11 20:51:27,7,332.66,Apple Pay
ORD0002193,CUST00714,2024-11-17 15:55:30,2024-11-21 15:55:30,4,222.62,Apple Pay
ORD0002194,CUST00714,2025-01-11 16:54:44,2025-01-15 16:54:44,4,546.42,Credit Card
ORD0002195,CUST00714,2026-02-08 01:51:30,2026-02-13 01:51:30,5,754.5,Apple Pay
ORD0002196,CUST00715,2025-12-06 22:22:23,2025-12-11 22:22:23,5,865.95,Credit Card
ORD0002197,CUST00715,2024-05-16 13:33:47,2024-05-20 13:33:47,4,948.56,Apple Pay
ORD0002198,CUST00715,2026-02-10 22:04:51,2026-02-15 22:04:51,5,1557.0,Apple Pay
ORD0002199,CUST00715,2025-08-31 18:09:00,2025-09-02 18:09:00,2,906.94,Apple Pay
ORD0002200,CUST00715,2024-12-23 05:57:21,2024-12-31 05:57:21,8,209.12,Financing
ORD0002201,CUST00716,2024-11-07 15:33:29,2024-11-12 15:33:29,5,404.41,Financing
ORD0002202,CUST00716,2024-07-15 02:48:49,2024-07-27 02:48:49,12,405.45,Gift Card
ORD0002203,CUST00716,2025-12-21 07:15:14,2025-12-25 07:15:14,4,1086.22,Financing
ORD0002204,CUST00716,2025-01-20 06:48:21,2025-01-25 06:48:21,5,1306.73,Credit Card
ORD0002205,CUST00717,2025-03-14 19:47:43,2025-03-20 19:47:43,6,158.23,Apple Pay
ORD0002206,CUST00718,2026-03-01 07:39:42,2026-03-04 07:39:42,3,245.88,Apple Pay
ORD0002207,CUST00718,2025-02-14 03:22:39,2025-02-24 03:22:39,10,245.25,Financing
ORD0002208,CUST00718,2025-11-07 18:41:28,2025-11-10 18:41:28,3,765.42,Apple Pay
ORD0002209,CUST00719,2025-03-16 23:42:58,2025-03-26 23:42:58,10,1768.28,Financing
ORD0002210,CUST00720,2026-03-05 07:40:58,2026-03-12 07:40:58,7,89.08,PayPal
ORD0002211,CUST00720,2025-02-03 18:00:44,2025-02-06 18:00:44,3,257.8,Gift Card
ORD0002212,CUST00720,2024-12-28 18:31:55,2025-01-07 18:31:55,10,598.61,PayPal
ORD0002213,CUST00720,2024-09-01 12:57:24,2024-09-03 12:57:24,2,499.68,Financing
ORD0002214,CUST00720,2025-04-29 20:19:47,2025-05-05 20:19:47,6,92.16,Financing
ORD0002215,CUST00721,2025-09-28 23:31:23,2025-10-04 23:31:23,6,189.0,PayPal
ORD0002216,CUST00721,2025-04-30 20:56:22,2025-05-06 20:56:22,6,76.0,Credit Card
ORD0002217,CUST00721,2025-01-19 18:16:27,2025-01-29 18:16:27,10,2103.58,Financing
ORD0002218,CUST00721,2026-03-28 08:49:38,2026-04-05 08:49:38,8,1546.62,PayPal
ORD0002219,CUST00722,2025-12-19 17:00:38,2025-12-24 17:00:38,5,219.22,Financing
ORD0002220,CUST00722,2025-05-17 18:26:05,2025-05-25 18:26:05,8,965.83,Financing
ORD0002221,CUST00723,2024-11-02 14:27:55,2024-11-05 14:27:55,3,312.29,Gift Card
ORD0002222,CUST00723,2025-12-22 16:54:51,2025-12-29 16:54:51,7,217.71,Gift Card
ORD0002223,CUST00723,2024-06-12 14:25:17,2024-06-19 14:25:17,7,48.94,PayPal
ORD0002224,CUST00724,2025-10-26 04:12:34,2025-11-02 04:12:34,7,1323.84,Financing
ORD0002225,CUST00724,2025-03-05 03:40:43,2025-03-10 03:40:43,5,92.16,Gift Card
ORD0002226,CUST00724,2024-06-09 17:44:14,2024-06-17 17:44:14,8,132.0,Gift Card
ORD0002227,CUST00725,2025-03-09 21:31:49,2025-03-15 21:31:49,6,218.94,Financing
ORD0002228,CUST00725,2025-07-21 08:58:29,2025-08-02 08:58:29,12,188.87,Credit Card
ORD0002229,CUST00725,2026-01-08 03:59:02,2026-01-14 03:59:02,6,41.42,Gift Card
ORD0002230,CUST00725,2024-08-27 14:23:02,2024-09-02 14:23:02,6,858.08,Gift Card
ORD0002231,CUST00725,2025-06-07 02:48:40,2025-06-17 02:48:40,10,1233.93,PayPal
ORD0002232,CUST00725,2024-11-23 14:38:03,2024-11-29 14:38:03,6,206.28,Apple Pay
ORD0002233,CUST00726,2024-12-14 22:14:47,2024-12-20 22:14:47,6,82.82,PayPal
ORD0002234,CUST00726,2024-06-28 02:59:42,2024-07-04 02:59:42,6,161.73,Credit Card
ORD0002235,CUST00727,2024-06-10 15:01:26,2024-06-16 15:01:26,6,594.61,Gift Card
ORD0002236,CUST00727,2024-12-20 03:18:05,2024-12-26 03:18:05,6,103.61,Financing
ORD0002237,CUST00727,2025-09-04 18:51:31,2025-09-07 18:51:31,3,370.49,PayPal
ORD0002238,CUST00728,2024-11-25 01:33:34,2024-11-29 01:33:34,4,742.87,Apple Pay
ORD0002239,CUST00728,2024-12-03 11:55:41,2024-12-09 11:55:41,6,354.54,Credit Card
ORD0002240,CUST00729,2025-03-21 18:54:13,2025-03-25 18:54:13,4,128.99,Apple Pay
ORD0002241,CUST00729,2025-07-21 12:06:45,2025-07-25 12:06:45,4,561.14,PayPal
ORD0002242,CUST00729,2025-10-18 20:38:15,2025-10-26 20:38:15,8,774.21,Credit Card
ORD0002243,CUST00730,2025-03-06 09:48:38,2025-03-13 09:48:38,7,488.05,Credit Card
ORD0002244,CUST00730,2024-08-16 20:54:54,2024-08-24 20:54:54,8,95.53,Gift Card
ORD0002245,CUST00730,2025-09-27 04:34:45,2025-10-03 04:34:45,6,257.36,PayPal
ORD0002246,CUST00730,2025-03-20 05:29:00,2025-03-26 05:29:00,6,1135.74,Financing
ORD0002247,CUST00730,2025-01-07 11:44:31,2025-01-21 11:44:31,14,144.31,PayPal
ORD0002248,CUST00730,2025-03-22 17:31:56,2025-03-29 17:31:56,7,682.18,Apple Pay
ORD0002249,CUST00731,2024-05-12 07:59:19,2024-05-15 07:59:19,3,1074.33,PayPal
ORD0002250,CUST00731,2025-10-25 23:14:01,2025-10-31 23:14:01,6,609.29,Gift Card
ORD0002251,CUST00731,2026-02-14 05:05:59,2026-02-28 05:05:59,14,782.59,Credit Card
ORD0002252,CUST00731,2026-03-18 12:01:18,2026-03-22 12:01:18,4,664.92,Credit Card
ORD0002253,CUST00731,2025-01-08 06:36:47,2025-01-16 06:36:47,8,467.06,Gift Card
ORD0002254,CUST00731,2025-07-31 00:05:37,2025-08-06 00:05:37,6,1007.22,Credit Card
ORD0002255,CUST00732,2025-03-13 06:18:36,2025-03-16 06:18:36,3,210.89,Credit Card
ORD0002256,CUST00732,2024-11-08 16:30:51,2024-11-15 16:30:51,7,923.75,Financing
ORD0002257,CUST00732,2025-08-19 03:00:11,2025-08-27 03:00:11,8,56.72,Gift Card
ORD0002258,CUST00732,2025-12-15 04:38:50,2025-12-18 04:38:50,3,622.8,Financing
ORD0002259,CUST00733,2024-05-23 23:39:47,2024-05-27 23:39:47,4,376.2,PayPal
ORD0002260,CUST00733,2024-06-06 17:18:00,2024-06-10 17:18:00,4,811.11,Apple Pay
ORD0002261,CUST00734,2025-09-12 18:12:21,2025-09-18 18:12:21,6,315.99,Apple Pay
ORD0002262,CUST00735,2025-08-17 14:31:35,2025-08-22 14:31:35,5,89.35,Financing
ORD0002263,CUST00735,2025-02-18 22:44:20,2025-02-23 22:44:20,5,933.46,Financing
ORD0002264,CUST00735,2025-01-16 15:02:30,2025-01-18 15:02:30,2,112.18,Credit Card
ORD0002265,CUST00735,2025-05-12 23:02:52,2025-05-15 23:02:52,3,826.0,Gift Card
ORD0002266,CUST00736,2025-12-22 15:56:33,2025-12-29 15:56:33,7,591.98,Credit Card
ORD0002267,CUST00736,2025-11-12 21:32:34,2025-11-18 21:32:34,6,494.72,Credit Card
ORD0002268,CUST00736,2025-09-19 03:33:47,2025-09-23 03:33:47,4,458.88,Credit Card
ORD0002269,CUST00736,2024-08-11 16:48:00,2024-08-16 16:48:00,5,882.79,Apple Pay
ORD0002270,CUST00737,2024-05-03 14:56:04,2024-05-06 14:56:04,3,158.67,Apple Pay
ORD0002271,CUST00738,2024-07-29 08:02:00,2024-08-05 08:02:00,7,94.25,Gift Card
ORD0002272,CUST00738,2026-01-28 14:46:26,2026-02-04 14:46:26,7,633.98,Gift Card
ORD0002273,CUST00738,2025-07-25 08:24:40,2025-07-31 08:24:40,6,198.26,Apple Pay
ORD0002274,CUST00739,2025-09-18 02:55:26,2025-09-26 02:55:26,8,421.98,PayPal
ORD0002275,CUST00740,2025-12-07 07:08:31,2025-12-12 07:08:31,5,935.06,PayPal
ORD0002276,CUST00741,2025-03-15 18:33:53,2025-03-17 18:33:53,2,157.13,Apple Pay
ORD0002277,CUST00741,2024-05-06 11:07:52,2024-05-10 11:07:52,4,340.19,Financing
ORD0002278,CUST00741,2024-07-16 11:31:46,2024-07-20 11:31:46,4,337.02,PayPal
ORD0002279,CUST00742,2024-05-31 15:45:07,2024-06-03 15:45:07,3,565.66,Gift Card
ORD0002280,CUST00742,2024-10-09 17:42:14,2024-10-16 17:42:14,7,278.4,PayPal
ORD0002281,CUST00742,2025-12-05 03:00:35,2025-12-12 03:00:35,7,499.98,Gift Card
ORD0002282,CUST00742,2025-08-23 13:08:20,2025-08-29 13:08:20,6,568.48,PayPal
ORD0002283,CUST00742,2025-01-18 23:17:20,2025-01-24 23:17:20,6,618.67,Credit Card
ORD0002284,CUST00742,2025-01-15 17:24:27,2025-01-23 17:24:27,8,485.22,Credit Card
ORD0002285,CUST00742,2025-01-31 19:21:16,2025-02-05 19:21:16,5,120.46,Financing
ORD0002286,CUST00743,2025-06-24 00:38:16,2025-06-27 00:38:16,3,11.83,Financing
ORD0002287,CUST00743,2024-05-04 14:08:15,2024-05-10 14:08:15,6,557.99,Credit Card
ORD0002288,CUST00743,2025-07-23 10:12:59,2025-07-30 10:12:59,7,496.43,Gift Card
ORD0002289,CUST00744,2024-08-06 14:43:33,2024-08-08 14:43:33,2,327.54,PayPal
ORD0002290,CUST00744,2025-09-18 21:03:56,2025-09-22 21:03:56,4,220.31,Apple Pay
ORD0002291,CUST00744,2025-03-24 21:35:45,2025-03-29 21:35:45,5,199.49,Credit Card
ORD0002292,CUST00745,2025-01-22 13:42:39,2025-01-29 13:42:39,7,1023.96,Credit Card
ORD0002293,CUST00745,2025-01-23 09:15:48,2025-01-31 09:15:48,8,608.14,Credit Card
ORD0002294,CUST00745,2025-03-20 06:03:34,2025-03-24 06:03:34,4,649.59,Gift Card
ORD0002295,CUST00746,2025-11-23 03:21:25,2025-12-01 03:21:25,8,202.56,Financing
ORD0002296,CUST00746,2024-06-08 03:40:46,2024-06-15 03:40:46,7,1774.06,Financing
ORD0002297,CUST00747,2025-06-29 05:06:31,2025-07-05 05:06:31,6,771.76,Financing
ORD0002298,CUST00747,2024-07-25 09:15:15,2024-08-04 09:15:15,10,521.0,PayPal
ORD0002299,CUST00747,2025-05-25 16:16:44,2025-06-01 16:16:44,7,303.94,PayPal
ORD0002300,CUST00747,2025-01-19 10:52:27,2025-01-23 10:52:27,4,1276.6,Credit Card
ORD0002301,CUST00748,2025-02-12 14:19:25,2025-02-15 14:19:25,3,314.17,Financing
ORD0002302,CUST00749,2024-12-09 15:00:02,2024-12-16 15:00:02,7,909.23,Apple Pay
ORD0002303,CUST00749,2025-08-26 23:07:16,2025-08-31 23:07:16,5,31.05,Credit Card
ORD0002304,CUST00749,2024-11-11 21:35:06,2024-11-17 21:35:06,6,819.67,Credit Card
ORD0002305,CUST00750,2024-10-20 07:31:47,2024-10-24 07:31:47,4,676.29,Credit Card
ORD0002306,CUST00750,2024-07-06 13:16:00,2024-07-11 13:16:00,5,144.18,Apple Pay
ORD0002307,CUST00750,2024-04-29 13:29:27,2024-05-06 13:29:27,7,371.21,PayPal
ORD0002308,CUST00750,2025-11-01 20:24:17,2025-11-06 20:24:17,5,628.16,Financing
ORD0002309,CUST00751,2024-08-31 22:37:06,2024-09-05 22:37:06,5,818.38,Gift Card
ORD0002310,CUST00751,2025-05-02 01:17:06,2025-05-10 01:17:06,8,1229.19,Apple Pay
ORD0002311,CUST00751,2025-05-16 13:54:10,2025-05-28 13:54:10,12,1797.45,Credit Card
ORD0002312,CUST00751,2025-02-04 00:23:56,2025-02-08 00:23:56,4,1101.63,Gift Card
ORD0002313,CUST00752,2026-03-20 00:05:52,2026-03-28 00:05:52,8,340.99,Gift Card
ORD0002314,CUST00752,2025-06-19 16:46:10,2025-06-21 16:46:10,2,258.08,Credit Card
ORD0002315,CUST00752,2024-07-09 21:39:19,2024-07-16 21:39:19,7,219.96,Gift Card
ORD0002316,CUST00752,2024-10-29 18:18:08,2024-11-04 18:18:08,6,1328.05,Credit Card
ORD0002317,CUST00753,2025-12-02 08:48:59,2025-12-05 08:48:59,3,128.65,Apple Pay
ORD0002318,CUST00754,2024-10-28 14:35:03,2024-11-03 14:35:03,6,62.85,Credit Card
ORD0002319,CUST00754,2025-10-08 06:38:50,2025-10-14 06:38:50,6,792.15,PayPal
ORD0002320,CUST00754,2025-03-22 01:33:54,2025-03-28 01:33:54,6,79.2,Gift Card
ORD0002321,CUST00754,2024-09-23 02:18:50,2024-09-29 02:18:50,6,1969.26,PayPal
ORD0002322,CUST00755,2025-07-28 16:38:55,2025-08-11 16:38:55,14,188.35,Financing
ORD0002323,CUST00756,2024-11-17 05:58:12,2024-11-20 05:58:12,3,99.21,Financing
ORD0002324,CUST00756,2025-09-30 11:10:05,2025-10-04 11:10:05,4,326.88,Gift Card
ORD0002325,CUST00756,2026-03-22 06:50:11,2026-03-28 06:50:11,6,1083.39,Gift Card
ORD0002326,CUST00756,2025-04-25 23:04:00,2025-04-29 23:04:00,4,1407.67,Gift Card
ORD0002327,CUST00756,2024-09-11 22:01:34,2024-09-17 22:01:34,6,154.69,Gift Card
ORD0002328,CUST00756,2024-07-13 16:33:31,2024-07-18 16:33:31,5,345.7,Gift Card
ORD0002329,CUST00757,2024-07-23 20:35:32,2024-07-29 20:35:32,6,142.63,Credit Card
ORD0002330,CUST00757,2026-01-31 20:15:56,2026-02-07 20:15:56,7,254.97,PayPal
ORD0002331,CUST00758,2024-06-05 22:51:41,2024-06-09 22:51:41,4,33.51,Apple Pay
ORD0002332,CUST00758,2025-03-26 13:07:04,2025-03-30 13:07:04,4,645.97,Gift Card
ORD0002333,CUST00758,2024-08-21 12:58:45,2024-08-26 12:58:45,5,565.97,Financing
ORD0002334,CUST00758,2026-03-08 11:01:21,2026-03-12 11:01:21,4,81.65,Financing
ORD0002335,CUST00759,2025-10-15 12:36:36,2025-10-19 12:36:36,4,485.39,Apple Pay
ORD0002336,CUST00759,2025-03-21 03:54:19,2025-03-26 03:54:19,5,684.66,PayPal
ORD0002337,CUST00759,2024-06-16 14:58:09,2024-06-18 14:58:09,2,82.82,Apple Pay
ORD0002338,CUST00759,2025-12-29 23:29:34,2026-01-01 23:29:34,3,434.71,Apple Pay
ORD0002339,CUST00759,2025-09-21 02:30:50,2025-09-25 02:30:50,4,258.7,Financing
ORD0002340,CUST00759,2026-01-26 04:05:21,2026-01-31 04:05:21,5,949.92,Credit Card
ORD0002341,CUST00760,2024-12-13 15:58:45,2024-12-19 15:58:45,6,69.12,Gift Card
ORD0002342,CUST00760,2025-09-10 03:52:02,2025-09-12 03:52:02,2,651.62,Financing
ORD0002343,CUST00761,2025-01-04 06:54:29,2025-01-11 06:54:29,7,312.21,Financing
ORD0002344,CUST00761,2025-10-12 13:13:29,2025-10-18 13:13:29,6,165.17,Financing
ORD0002345,CUST00761,2024-05-29 20:59:00,2024-06-04 20:59:00,6,197.82,Apple Pay
ORD0002346,CUST00762,2025-06-10 15:07:16,2025-06-13 15:07:16,3,35.85,Credit Card
ORD0002347,CUST00762,2025-06-04 13:14:17,2025-06-12 13:14:17,8,757.18,Financing
ORD0002348,CUST00762,2024-11-20 23:10:35,2024-11-25 23:10:35,5,322.75,Apple Pay
ORD0002349,CUST00762,2026-03-02 18:03:29,2026-03-05 18:03:29,3,712.74,Apple Pay
ORD0002350,CUST00763,2024-11-28 10:01:44,2024-12-08 10:01:44,10,448.46,Financing
ORD0002351,CUST00763,2026-01-30 16:58:13,2026-02-07 16:58:13,8,315.73,PayPal
ORD0002352,CUST00763,2024-08-09 18:32:31,2024-08-13 18:32:31,4,722.76,Financing
ORD0002353,CUST00764,2025-10-14 07:30:53,2025-10-24 07:30:53,10,1797.16,Financing
ORD0002354,CUST00764,2025-10-12 13:39:32,2025-10-17 13:39:32,5,370.49,PayPal
ORD0002355,CUST00764,2026-03-30 17:00:43,2026-04-03 17:00:43,4,1090.23,Gift Card
ORD0002356,CUST00765,2025-10-05 07:27:51,2025-10-10 07:27:51,5,333.45,Credit Card
ORD0002357,CUST00765,2025-08-17 18:01:17,2025-08-20 18:01:17,3,109.4,Gift Card
ORD0002358,CUST00765,2024-08-22 15:43:22,2024-09-03 15:43:22,12,90.73,Gift Card
ORD0002359,CUST00765,2025-12-16 22:00:15,2025-12-22 22:00:15,6,665.11,Credit Card
ORD0002360,CUST00766,2025-01-15 05:08:02,2025-01-19 05:08:02,4,484.06,Financing
ORD0002361,CUST00767,2025-05-09 14:19:33,2025-05-13 14:19:33,4,1331.86,PayPal
ORD0002362,CUST00767,2024-09-30 14:35:53,2024-10-04 14:35:53,4,45.27,Financing
ORD0002363,CUST00768,2024-07-12 16:47:29,2024-07-22 16:47:29,10,51.22,Financing
ORD0002364,CUST00769,2024-09-12 12:58:37,2024-09-16 12:58:37,4,739.37,Apple Pay
ORD0002365,CUST00770,2025-12-15 15:36:20,2025-12-20 15:36:20,5,232.31,PayPal
ORD0002366,CUST00770,2024-07-26 07:17:02,2024-08-01 07:17:02,6,468.49,Credit Card
ORD0002367,CUST00771,2024-10-10 07:30:49,2024-10-15 07:30:49,5,670.69,Credit Card
ORD0002368,CUST00771,2025-12-14 08:03:11,2025-12-24 08:03:11,10,292.84,PayPal
ORD0002369,CUST00771,2025-04-28 03:40:04,2025-05-04 03:40:04,6,595.8,Gift Card
ORD0002370,CUST00772,2024-04-29 20:24:04,2024-05-02 20:24:04,3,283.96,PayPal
ORD0002371,CUST00772,2025-01-14 18:01:48,2025-01-18 18:01:48,4,42.82,Financing
ORD0002372,CUST00772,2025-06-13 18:08:22,2025-06-18 18:08:22,5,146.84,Credit Card
ORD0002373,CUST00772,2025-06-27 22:27:19,2025-06-30 22:27:19,3,652.76,Financing
ORD0002374,CUST00773,2025-01-20 23:26:02,2025-02-01 23:26:02,12,712.33,Apple Pay
ORD0002375,CUST00773,2025-04-07 11:30:27,2025-04-13 11:30:27,6,120.4,Financing
ORD0002376,CUST00773,2025-12-24 15:46:18,2025-12-30 15:46:18,6,221.55,Credit Card
ORD0002377,CUST00773,2025-06-11 21:52:32,2025-06-15 21:52:32,4,1337.13,Credit Card
ORD0002378,CUST00774,2024-07-19 05:32:32,2024-07-25 05:32:32,6,89.43,Financing
ORD0002379,CUST00774,2025-07-28 17:58:32,2025-08-02 17:58:32,5,370.37,Credit Card
ORD0002380,CUST00774,2026-02-25 05:58:47,2026-03-02 05:58:47,5,1087.96,Gift Card
ORD0002381,CUST00775,2024-06-15 09:36:16,2024-06-20 09:36:16,5,175.33,PayPal
ORD0002382,CUST00775,2024-05-30 12:03:53,2024-06-03 12:03:53,4,294.12,PayPal
ORD0002383,CUST00775,2024-12-05 16:01:41,2024-12-09 16:01:41,4,449.54,Financing
ORD0002384,CUST00776,2025-02-12 16:40:16,2025-02-17 16:40:16,5,349.39,Financing
ORD0002385,CUST00776,2025-10-18 07:02:32,2025-10-23 07:02:32,5,760.25,Financing
ORD0002386,CUST00776,2025-10-19 19:07:59,2025-10-25 19:07:59,6,108.35,Gift Card
ORD0002387,CUST00777,2025-04-16 05:23:44,2025-04-18 05:23:44,2,153.65,Credit Card
ORD0002388,CUST00777,2025-05-22 18:06:31,2025-05-27 18:06:31,5,177.83,Apple Pay
ORD0002389,CUST00778,2025-02-22 12:12:26,2025-02-28 12:12:26,6,97.27,Gift Card
ORD0002390,CUST00778,2025-11-27 20:41:52,2025-12-03 20:41:52,6,683.03,Apple Pay
ORD0002391,CUST00778,2025-02-21 10:49:31,2025-02-26 10:49:31,5,145.56,Gift Card
ORD0002392,CUST00779,2026-01-08 22:35:24,2026-01-20 22:35:24,12,441.48,Gift Card
ORD0002393,CUST00779,2025-06-29 23:21:13,2025-07-11 23:21:13,12,510.03,Credit Card
ORD0002394,CUST00779,2024-06-05 17:14:39,2024-06-17 17:14:39,12,322.75,Financing
ORD0002395,CUST00779,2024-07-15 18:41:30,2024-07-20 18:41:30,5,495.39,Credit Card
ORD0002396,CUST00780,2024-12-11 16:15:19,2024-12-16 16:15:19,5,136.47,Apple Pay
ORD0002397,CUST00780,2025-08-21 08:29:26,2025-09-02 08:29:26,12,43.0,Credit Card
