sku_id,embedding_vector,last_updated
SKU00356,"0.392015,0.981742,0.769084,0.521025,2.000000,-0.029310,0.012335,0.016552,-0.163580,-0.151525,0.097946,0.026929,-0.112252,0.044555,-0.013375,0.174974,-0.002741,-0.096736,-0.205100,-0.107887,0.154930,-0.222321,0.030800,-0.203347,0.266692,-0.047218,0.012202,-0.006020,-0.062144,-0.062127,-0.013255,-0.090001,-0.115793,0.039247,0.037267,0.065038,0.062944,-0.032847,0.018686,-0.068796,-0.201035,0.114360,0.061833,-0.037728,-0.006703,0.055725,0.041023,0.017122,-0.049866,-0.049578",2026-04-04 21:57:15.995703
SKU00357,"0.569058,0.782073,0.631057,0.666604,2.500000,-0.115144,-0.108216,0.106167,0.035405,-0.104858,-0.046092,-0.079218,0.138702,0.127770,0.053025,0.135362,-0.173434,0.010894,0.058283,0.153306,-0.051343,0.011538,-0.143669,-0.181677,-0.121007,-0.059500,0.055956,-0.011684,-0.085785,-0.022965,0.083569,0.023016,-0.013901,0.078807,-0.013323,-0.159669,-0.178920,-0.000998,0.011947,-0.136231,0.085022,-0.039838,0.097921,-0.015679,0.065113,-0.103866,0.066531,0.153338,0.052418,0.084732",2026-04-01 21:57:15.995748
SKU00358,"0.658117,0.993265,0.522406,0.638173,2.500000,-0.055580,-0.036361,0.136366,0.005347,0.016502,0.093332,-0.153353,-0.054058,0.109035,-0.006550,-0.048761,0.258277,-0.050276,0.204176,-0.133596,0.025559,0.003080,-0.081329,0.110890,-0.012250,0.141724,0.090620,-0.046504,0.036459,0.032806,-0.069844,-0.103975,0.050186,-0.019344,0.094431,-0.087795,0.087562,-0.168421,0.103464,0.098694,0.038941,0.002193,0.047617,-0.003550,0.062298,-0.100402,0.026856,0.072601,0.166223,-0.012571",2026-03-21 21:57:15.995794
SKU00359,"0.550605,0.879009,0.436416,0.398472,2.500000,-0.644733,-0.101668,-0.062047,0.103111,-0.144650,0.060873,-0.021215,0.115392,-0.178115,0.009085,0.035663,0.001864,-0.025032,-0.098728,-0.139619,-0.165388,-0.087939,0.096885,-0.108032,-0.113837,-0.024762,-0.128624,0.081732,0.388541,-0.014428,-0.071695,0.019233,0.114034,0.051827,0.027333,0.056297,0.130446,0.147265,-0.049616,-0.107681,0.162177,0.063642,0.091776,0.134826,0.081051,-0.189806,-0.050790,0.089522,0.004187,0.116358",2026-03-18 21:57:15.995838
SKU00360,"0.558493,0.734730,0.612811,0.578114,2.500000,0.625790,0.004385,-0.143838,0.005541,-0.065121,-0.043390,-0.158356,0.160859,-0.092455,-0.049358,0.099901,0.017759,-0.161399,0.025560,0.071944,-0.070422,0.025087,0.026791,-0.096196,0.091176,-0.002948,-0.075095,0.198513,-0.118771,0.030057,0.041703,-0.044922,-0.000648,0.020235,-0.114179,-0.050815,0.053172,-0.072421,0.072872,-0.013236,0.143337,0.267046,0.038842,-0.122767,0.101378,0.061602,-0.114177,0.122483,0.083405,0.042314",2026-03-24 21:57:15.995882
SKU00361,"0.602443,0.951673,0.674237,0.630682,2.500000,0.460568,0.039854,0.046924,0.058035,0.019318,-0.043432,0.041969,0.018048,0.127810,0.134618,-0.044314,-0.089977,0.060972,0.037763,-0.078470,0.066139,0.134397,-0.177644,-0.052729,0.021641,-0.075176,-0.038198,-0.037045,-0.194355,-0.057615,0.308356,0.029039,-0.077383,-0.107826,-0.012182,0.251721,-0.065781,0.000939,-0.150282,0.227089,0.034617,-0.078006,-0.032634,0.187143,0.034834,0.050783,-0.089530,-0.008565,0.121051,-0.141772",2026-03-22 21:57:15.995927
SKU00362,"0.845120,0.799259,0.522969,0.406971,2.500000,0.305433,-0.003263,-0.012664,-0.101430,0.029940,-0.000525,0.108991,0.205314,-0.184706,-0.066649,0.257171,0.028593,-0.121893,0.005522,-0.002871,0.124689,-0.070984,-0.135161,0.046226,-0.017299,0.205991,0.014087,0.031703,0.236753,-0.020786,0.062140,0.003359,0.126753,0.117595,0.032285,-0.010566,0.093778,0.027856,0.166140,0.112157,0.001316,-0.009146,-0.115951,0.018882,-0.129920,-0.042225,0.077948,0.021124,-0.113338,0.144527",2026-03-13 21:57:15.995971
SKU00363,"0.381611,0.932114,0.562300,0.453432,2.500000,-0.044408,0.073800,0.134235,0.102153,-0.083218,-0.041503,0.128574,-0.005926,-0.070227,-0.058751,-0.067657,0.088341,0.027446,0.159687,0.087725,0.035412,-0.034399,0.001402,0.068675,-0.145688,-0.155050,-0.065868,0.103011,0.216858,0.066381,0.162769,-0.050455,0.161217,0.075134,0.067036,0.049558,0.013130,0.082651,0.007900,-0.059782,-0.017367,-0.099850,0.063974,0.046726,0.016953,0.051944,0.050847,0.124331,-0.077087,-0.070537",2026-03-18 21:57:15.996014
SKU00364,"0.747664,0.847835,0.418880,0.502355,2.500000,-0.012663,0.004490,-0.129669,-0.182533,0.009122,-0.029137,0.033618,-0.009858,0.141106,0.091851,0.138458,0.075137,0.087075,0.049495,-0.039017,-0.055986,0.019498,0.212979,0.017057,-0.004585,0.108082,0.087763,0.188695,-0.039259,0.141815,-0.091059,-0.064417,-0.070037,0.193215,0.139023,-0.053227,0.132185,0.175344,0.062722,-0.045908,0.143704,0.086987,-0.084325,-0.032272,-0.027102,-0.052550,0.085443,0.092311,-0.057663,-0.111563",2026-04-05 21:57:15.996057
SKU00365,"0.724217,0.792154,0.859207,0.475212,2.500000,-0.168009,-0.091051,-0.065196,-0.060105,-0.099138,-0.231498,0.077232,-0.066932,0.050714,-0.081488,-0.116990,0.046391,0.019942,-0.155663,0.208451,0.012329,-0.010507,0.003215,0.085629,-0.031820,-0.046749,-0.077727,0.100889,0.079878,-0.042310,-0.191509,-0.071018,-0.022799,-0.048336,0.129015,-0.072913,-0.149336,-0.050334,-0.071054,0.196931,-0.060922,0.042378,0.038603,-0.017668,0.021040,-0.299234,-0.019882,-0.039486,-0.144750,-0.049958",2026-03-30 21:57:15.996101
SKU00366,"0.658593,0.898032,0.852488,0.440207,2.500000,-0.581064,-0.118660,0.006564,0.085166,-0.137470,0.021999,0.097524,-0.126242,0.075510,-0.060729,-0.026516,0.231395,0.068368,-0.190102,-0.093822,0.012996,-0.083246,-0.042097,-0.059731,0.072580,0.028811,-0.055479,0.144752,-0.016618,-0.086592,-0.079183,0.206692,0.106769,0.203443,-0.028625,-0.007441,0.023014,-0.127926,0.095811,0.097770,-0.010980,-0.169082,-0.010131,-0.046187,0.260570,-0.150911,-0.016180,0.119938,0.076128,0.203137",2026-03-28 21:57:15.996145
SKU00367,"0.643985,0.855736,0.861100,0.495414,2.500000,0.053690,0.242320,0.013618,0.098045,-0.035295,0.025244,0.015805,0.135134,0.011474,-0.190357,-0.093757,0.043173,0.055959,0.116820,0.086786,0.052823,0.007070,-0.007081,0.000612,-0.167604,-0.130028,0.119426,0.098977,-0.099656,0.061049,0.110887,0.075064,-0.038505,-0.058542,-0.073218,-0.095712,-0.049680,0.133379,-0.088460,0.021669,0.035892,0.134490,0.033270,0.062324,0.046759,-0.042690,-0.030264,-0.046326,0.048265,-0.123884",2026-03-21 21:57:15.996188
SKU00368,"0.997218,0.902712,0.818470,0.528214,2.500000,-0.008243,-0.055558,-0.098140,0.011523,-0.089021,0.036475,0.024726,-0.091958,0.027366,-0.011151,0.017217,0.085247,0.124661,0.073330,0.140908,0.061269,0.042838,0.245959,0.031540,0.129849,-0.052226,-0.177710,0.210139,0.018770,-0.094425,0.198460,-0.270782,0.081335,0.001522,0.034838,0.087305,-0.007804,-0.156087,0.047007,-0.124721,0.273516,-0.009112,0.175850,-0.056890,0.054645,-0.249874,0.012562,0.059982,0.005297,-0.031878",2026-03-11 21:57:15.996231
SKU00369,"0.379513,0.860765,0.545290,0.560709,2.500000,0.038390,0.052673,0.009997,-0.062058,0.088069,0.096239,-0.096851,0.152727,0.002342,0.071928,-0.061501,-0.062924,-0.147619,-0.050666,0.158725,0.143178,-0.062399,0.048547,0.044614,-0.166644,-0.015682,-0.146743,0.059224,0.068162,-0.051226,0.086914,0.091174,0.000829,-0.062508,0.149354,0.024810,-0.006758,0.060530,0.206087,-0.119204,-0.100034,-0.097093,-0.014956,0.091350,-0.170143,0.230091,-0.043498,-0.081912,0.048557,-0.004581",2026-03-16 21:57:15.996275
SKU00370,"0.450080,0.506874,0.508807,0.423830,2.500000,-0.024475,0.026242,0.040008,-0.049108,0.099627,0.080134,0.321738,0.038932,-0.035360,0.121698,-0.030156,-0.077080,0.078296,-0.207698,0.030975,-0.025489,-0.000723,-0.106199,0.081520,-0.074547,-0.054357,-0.008083,0.157169,0.162330,0.113514,0.067511,-0.169409,-0.022419,0.005437,-0.039909,0.078548,0.111079,0.138738,-0.106751,0.117489,-0.075037,0.203085,-0.123962,-0.058032,-0.187385,0.296187,-0.171503,-0.057837,0.006598,0.005039",2026-04-02 21:57:15.996318
SKU00371,"0.319734,0.841083,0.461704,0.624729,2.500000,0.129385,0.071139,0.134709,-0.124093,0.038404,0.033555,0.191742,-0.053733,-0.177841,0.216509,-0.122736,0.200572,0.021455,0.078074,-0.183094,0.038202,0.022887,0.193865,0.083650,-0.027245,0.099641,-0.073587,0.085251,0.044849,0.042718,0.133010,-0.029478,0.052448,-0.045798,0.192770,-0.040436,-0.062981,-0.129754,0.141008,-0.101896,0.036998,0.091801,-0.000482,-0.050322,-0.118371,-0.239920,-0.082798,-0.006214,-0.092422,-0.003519",2026-03-26 21:57:15.996361
SKU00372,"0.594360,0.620657,0.898121,0.369982,2.500000,-0.496940,-0.050615,-0.268914,-0.109049,0.038382,0.198869,-0.027406,0.035189,-0.236167,0.024927,0.053564,-0.206443,-0.169283,-0.009689,-0.166667,-0.026171,0.042945,-0.009272,0.064583,-0.117820,-0.035704,0.017132,-0.196515,0.046497,0.018035,-0.028006,0.106814,0.050467,0.042348,0.001402,0.247630,0.079005,0.029772,-0.024433,-0.051871,0.001514,0.106634,0.012810,-0.211695,-0.054759,0.120123,-0.136768,-0.022923,0.057035,-0.052173",2026-03-15 21:57:15.996408
SKU00373,"0.538913,0.701445,0.731512,0.421361,2.500000,0.034743,-0.190401,0.070309,-0.085302,0.054445,0.168730,0.012807,0.023995,-0.027843,0.044240,-0.059805,-0.040796,0.102828,-0.014424,0.092582,0.016274,0.080246,-0.014640,-0.060118,0.038721,0.190836,-0.132281,0.108341,-0.108008,0.102855,0.088200,-0.035291,0.015891,0.061577,-0.024103,-0.047278,-0.126894,-0.096560,-0.112972,0.101854,-0.094561,-0.100306,-0.120643,-0.099119,0.011873,0.268539,0.025740,-0.140729,-0.025510,0.021614",2026-03-24 21:57:15.996459
SKU00374,"0.637869,0.739971,0.671506,0.454191,2.500000,0.053008,-0.168285,0.057102,-0.122235,0.015235,0.064791,0.052278,-0.033684,-0.013303,0.090484,-0.221884,-0.017725,-0.002466,0.170582,0.158887,0.118189,0.169699,0.130206,-0.111048,-0.071463,0.093604,-0.112187,-0.260138,0.227153,0.060340,-0.061872,0.072791,0.152832,-0.064987,0.121133,0.134216,-0.028803,0.017599,-0.118621,0.035595,0.157695,-0.105157,0.111080,-0.065229,0.096576,0.001781,-0.114104,-0.076173,0.129750,-0.074574",2026-03-24 21:57:15.996505
SKU00375,"0.844506,0.811702,0.874470,0.545237,2.500000,-0.191543,0.217355,-0.103127,0.231838,0.118651,-0.050834,-0.026504,0.156345,0.093486,-0.078692,0.018066,0.014004,-0.102617,0.163338,0.084292,0.012023,0.078953,0.034828,-0.090828,-0.026459,0.112143,0.063396,0.221661,0.052817,0.015174,0.058638,0.038059,0.058177,-0.109346,0.057452,-0.124530,0.017560,0.118519,-0.022761,-0.186193,-0.004456,-0.067821,-0.096642,0.188691,0.091177,0.029137,0.058405,0.027422,0.125520,-0.010569",2026-04-06 21:57:15.996549
SKU00376,"0.791426,0.737993,0.734975,0.489866,2.500000,-0.112441,-0.019481,0.085464,0.033674,0.039287,0.045464,0.126018,-0.054294,-0.089085,-0.029646,-0.023661,0.075987,-0.072913,0.082386,0.029433,0.105123,0.012286,-0.086554,-0.059466,0.069807,0.145000,-0.020159,-0.079539,0.141486,-0.012767,-0.095954,-0.132619,-0.044848,-0.023608,-0.023216,-0.002357,0.131641,0.039317,-0.086733,-0.082761,0.177046,-0.093867,-0.001843,0.172884,-0.102623,-0.090800,-0.000183,0.056876,0.009514,-0.125616",2026-03-14 21:57:15.996593
SKU00377,"0.778943,0.689792,0.434227,0.593047,2.500000,-0.071554,-0.074109,-0.018503,-0.038308,-0.049765,-0.136753,0.152430,0.033514,0.118756,-0.063552,0.051592,0.044718,-0.054738,0.067226,-0.031027,-0.055465,0.121832,-0.173427,0.021157,0.011119,-0.111998,-0.089926,0.057238,-0.212249,-0.031366,0.021622,-0.138884,0.083585,0.055105,-0.082256,-0.056399,-0.001157,0.002902,0.026235,-0.105169,0.081848,0.103626,-0.013791,-0.006714,-0.062805,0.003487,-0.013155,-0.257329,0.061495,0.139172",2026-03-21 21:57:15.996637
SKU00378,"0.530349,0.625140,0.852771,0.564672,2.500000,-0.124775,0.019697,-0.006132,-0.273186,-0.010420,0.054110,-0.028774,-0.091174,0.143346,-0.026844,0.064186,-0.004396,0.055901,0.137782,0.088685,-0.151892,-0.019465,-0.057700,-0.169725,0.211175,0.089840,-0.142599,-0.049488,0.166989,-0.034942,-0.028709,0.069275,-0.132171,-0.098884,0.032977,0.046440,-0.026578,0.056695,-0.089766,0.065573,0.083389,0.083362,0.170124,-0.027555,0.062845,0.134799,-0.140295,0.081827,0.035863,-0.024406",2026-04-01 21:57:15.996682
SKU00379,"0.739002,0.877643,0.858730,0.665313,2.500000,0.001793,0.026971,-0.021048,-0.091722,-0.021491,-0.058402,0.082993,-0.046962,0.099612,0.058826,0.002294,-0.046018,-0.060103,-0.034996,0.088968,0.241632,0.049868,0.112518,0.116357,-0.012864,0.060660,0.066883,-0.087695,0.063007,0.207078,-0.060937,-0.046020,0.012463,0.088182,0.011585,-0.186461,-0.051699,0.076723,0.016346,-0.048236,-0.018484,0.119335,0.124036,-0.085713,-0.027989,-0.153094,0.071445,-0.056642,-0.099188,-0.122856",2026-03-30 21:57:15.996726
SKU00380,"0.895634,0.421113,0.490136,0.551464,2.500000,-0.016613,-0.013385,0.022894,0.044651,0.069634,-0.076292,0.011490,0.054723,-0.007504,0.021509,0.040364,-0.016270,0.028619,0.126727,-0.068972,-0.121213,-0.040714,0.150267,-0.128568,-0.105892,0.009958,-0.042313,-0.241931,0.094241,0.050822,0.133526,0.120547,0.053415,0.110169,0.218277,0.064480,-0.165976,0.066102,0.111112,0.123059,-0.001507,-0.107632,-0.018224,0.065358,-0.132253,0.102364,-0.028657,0.014646,-0.060222,-0.056771",2026-03-13 21:57:15.996770
SKU00381,"0.804549,0.729062,0.724212,0.491493,2.500000,-0.585672,0.092686,-0.044096,0.117410,0.037585,0.037798,-0.125535,0.104726,0.016775,-0.066134,-0.029880,0.127122,-0.087150,-0.010247,-0.235053,0.285609,-0.138403,-0.003551,0.154463,-0.016126,0.006172,0.134411,0.208803,0.207152,0.092160,-0.138422,-0.139030,0.089095,0.046459,-0.121504,-0.050165,-0.109401,-0.082985,0.060208,0.028454,-0.108839,0.097546,-0.004268,-0.045882,0.016624,0.039531,-0.065426,0.047341,-0.047744,0.051579",2026-03-29 21:57:15.996814
SKU00382,"0.995338,0.887528,0.442195,0.498757,2.500000,-0.012421,0.095793,-0.088652,0.085574,0.028108,0.259553,-0.068887,0.027194,-0.142681,-0.010698,0.023845,-0.040169,0.059218,0.002875,0.038828,-0.092470,0.001304,0.013795,0.134664,0.116283,0.005369,-0.029646,-0.046135,0.036015,0.099817,-0.013782,0.029622,0.222172,0.050952,0.025231,-0.000882,-0.044585,-0.054942,-0.102522,-0.016834,0.181900,-0.018322,0.060016,-0.103292,-0.011192,0.045477,-0.186626,0.038842,-0.166335,-0.089923",2026-04-05 21:57:15.996857
SKU00383,"0.707212,0.412874,0.423867,0.355849,2.500000,-0.045138,0.026752,-0.150391,0.080837,-0.017862,0.071301,-0.012603,-0.117925,-0.218252,-0.034578,-0.169449,0.033993,-0.053788,-0.041108,-0.047092,-0.052316,-0.114432,-0.059535,-0.071242,0.003016,-0.047166,-0.149849,-0.182504,0.007396,0.165691,0.105672,-0.023398,-0.027006,-0.232538,-0.120208,-0.104093,0.002650,0.023670,-0.012785,-0.013575,0.011721,-0.176325,0.028234,-0.240182,0.151292,-0.117882,0.017097,-0.005486,-0.082789,0.033554",2026-03-24 21:57:15.996901
SKU00384,"0.731068,0.747520,0.502541,0.455346,2.500000,-0.058556,0.070511,-0.128905,0.185132,0.038985,-0.014625,0.033375,0.022876,-0.022613,0.114844,0.072633,0.163924,-0.144690,-0.027625,0.008692,-0.068554,-0.128520,-0.005455,0.073864,-0.059348,0.034459,0.051518,-0.082601,-0.074064,0.107669,0.158407,0.028839,0.044929,-0.232629,0.128388,-0.008115,-0.024212,-0.062558,-0.014957,-0.036022,0.197788,0.070572,0.050706,0.190343,-0.155785,-0.008145,0.130740,0.076253,0.243444,0.003200",2026-03-23 21:57:15.996944
SKU00385,"0.855361,0.932765,0.778516,0.496724,2.500000,-0.082374,0.107861,0.026796,0.023262,-0.035835,0.028967,-0.028911,0.120464,-0.105407,0.093349,-0.092305,-0.017981,-0.133817,-0.011329,-0.028779,-0.015444,0.006451,-0.022574,-0.058389,0.082215,0.087248,0.069980,-0.147797,0.145197,-0.211973,-0.007558,0.002773,-0.017159,0.095374,-0.121943,0.036825,-0.099501,-0.155767,0.011349,0.080937,-0.056482,-0.122470,-0.015534,-0.124225,0.139532,-0.098415,0.003487,0.137470,0.156451,0.084060",2026-03-21 21:57:15.996989
SKU00386,"0.735396,0.883474,0.574099,0.540151,2.500000,-0.030873,0.098541,-0.077833,-0.085764,-0.050819,0.210548,0.053762,-0.205530,-0.017446,-0.049764,0.007153,-0.102890,-0.101065,-0.096944,0.003588,-0.093722,0.015605,-0.036744,0.156446,0.092285,-0.050901,0.073542,-0.029191,0.261982,-0.084692,-0.044527,0.028897,0.014258,-0.094834,0.250609,-0.159080,0.177153,-0.031149,0.170127,0.191185,0.067331,-0.221296,0.070174,-0.048520,-0.143078,-0.012738,0.124065,0.066828,0.078887,0.109516",2026-03-16 21:57:15.997033
SKU00387,"0.886574,0.745201,0.431112,0.468278,2.500000,0.180438,-0.004807,-0.181072,0.001331,0.292765,0.056149,0.175919,-0.263972,-0.079412,-0.158477,-0.034391,0.042718,0.109643,0.063242,0.146618,-0.118058,-0.156175,0.071609,0.096875,0.069776,0.045019,0.188481,-0.122546,0.051243,-0.105226,-0.064232,-0.102570,-0.073197,-0.015229,-0.094939,0.134546,0.022996,-0.144247,0.036136,-0.005111,0.063817,-0.044312,-0.143145,0.052091,-0.010947,0.078783,-0.045559,-0.057745,-0.053685,-0.113184",2026-03-15 21:57:15.997077
SKU00388,"0.781418,0.850773,0.792302,0.558447,2.500000,0.467340,0.188978,0.065769,0.007056,-0.072326,0.166408,-0.066127,0.020962,0.053224,0.056335,-0.072753,-0.019858,0.154664,0.214106,0.150527,0.032262,0.145221,0.156801,0.042816,0.128068,0.047042,-0.048511,-0.021227,-0.044337,-0.003756,0.158746,0.039625,0.018253,0.132921,0.188529,-0.033499,-0.034343,-0.157259,-0.167071,0.198712,-0.027130,-0.138631,-0.104712,-0.064518,-0.023115,0.097596,-0.010902,0.090077,0.018599,-0.082089",2026-03-21 21:57:15.997120
SKU00389,"0.895369,0.983098,0.568148,0.542847,2.500000,0.040860,-0.118129,-0.108368,0.043806,0.089044,-0.049407,-0.075304,-0.070786,0.094267,-0.039178,-0.101941,-0.158998,-0.074630,0.203822,0.035322,0.006017,-0.002270,0.033042,-0.084396,-0.070352,-0.082269,0.028147,0.052006,0.074410,-0.160155,0.032345,-0.162822,0.089196,-0.046807,-0.071676,0.004690,0.102186,0.063429,-0.039921,-0.043925,0.168558,0.038247,0.041266,0.100690,-0.256399,0.056856,-0.038501,-0.133340,0.145253,0.070075",2026-04-04 21:57:15.997165
SKU00390,"0.556410,0.990928,0.693884,0.401998,2.500000,0.105033,0.033663,-0.224173,-0.064805,-0.179781,-0.017603,-0.038691,0.029759,0.007240,0.106296,0.017569,0.277794,0.057778,-0.120901,0.041694,0.019298,-0.024339,-0.064145,-0.109084,0.023656,0.020006,0.162782,0.005387,0.124188,-0.054592,0.030062,-0.010553,0.064252,-0.016232,-0.041731,0.006858,0.002192,0.112803,0.128299,0.111749,0.034767,-0.085595,-0.110883,-0.109020,-0.047682,-0.134261,-0.026240,0.068407,0.003012,0.003394",2026-04-07 21:57:15.997208
SKU00391,"0.877963,0.847647,0.765617,0.587029,2.500000,-0.046054,0.121769,-0.002078,-0.072291,0.062390,-0.052909,0.049539,0.061191,0.121877,0.090386,-0.114972,-0.011379,-0.023272,-0.045893,0.043564,0.136953,-0.072123,0.279256,0.077807,0.026630,-0.023809,-0.120780,-0.032454,-0.001316,-0.224368,-0.103227,-0.076981,0.033865,-0.094243,0.003160,0.012688,0.023600,0.082765,-0.100693,0.107907,0.022600,-0.164301,0.082084,-0.117657,0.059639,0.114970,-0.054497,0.004138,-0.109535,0.058048",2026-04-01 21:57:15.997251
SKU00392,"0.766842,0.997720,0.483916,0.462771,2.500000,-0.052615,0.032162,0.130344,-0.058647,-0.005325,-0.018577,-0.006116,-0.138916,-0.074374,0.114654,-0.032178,0.252766,-0.011279,0.088683,0.104500,-0.023820,0.086815,-0.005043,-0.044589,-0.014221,-0.000963,-0.079796,0.118035,0.015342,-0.090271,-0.012502,-0.061195,0.122650,-0.080285,0.037823,-0.087033,-0.036807,0.128549,0.050358,-0.184209,0.007726,0.100719,0.086830,0.121942,0.070403,-0.025991,-0.039147,-0.078380,-0.091802,-0.010212",2026-03-24 21:57:15.997294
SKU00393,"0.766309,0.923791,0.713107,0.460096,2.500000,0.138723,0.048706,0.102937,-0.069131,-0.018748,0.043741,0.072018,0.189349,0.154773,0.035069,0.223580,0.119447,-0.068984,0.032736,-0.093637,-0.019834,-0.044607,-0.132601,0.136135,0.004855,-0.185730,-0.144199,0.059892,0.177535,0.057531,-0.135668,-0.003373,-0.155427,0.093830,-0.181176,-0.065653,-0.176134,0.216856,0.128904,0.075317,-0.102319,0.192679,-0.103406,-0.137369,-0.276632,-0.173611,0.005387,-0.018353,0.029457,0.162316",2026-03-18 21:57:15.997337
SKU00394,"0.833137,0.695544,0.531395,0.562322,2.500000,0.015816,0.058985,0.021996,0.108335,-0.046807,-0.024004,0.011112,-0.034483,-0.045441,0.070789,0.112367,0.010090,-0.133623,0.041111,-0.142867,-0.009149,-0.028889,0.049210,0.255093,-0.167141,-0.100407,0.042617,-0.080790,-0.065515,-0.087986,-0.180365,0.032512,-0.051837,-0.111982,0.126413,0.076069,-0.005751,0.026240,0.083358,-0.056311,0.106550,-0.023801,0.045962,0.034227,0.158102,-0.033098,-0.005914,0.029443,0.069806,-0.146691",2026-04-02 21:57:15.997379
SKU00395,"0.895750,0.862710,0.801806,0.548093,2.500000,0.153491,-0.195268,0.061797,-0.030952,0.025101,0.027113,0.127638,0.006374,-0.029433,0.229480,0.010706,0.021143,0.061909,-0.168402,-0.158477,0.111019,-0.093745,-0.015025,0.020019,0.112620,-0.058288,-0.109550,0.054295,-0.139404,0.047680,-0.063317,0.064839,-0.091884,-0.053745,0.080955,-0.062709,-0.021299,0.029995,0.122106,0.062737,-0.062931,0.067914,-0.062109,-0.094748,-0.222378,0.002968,-0.125907,0.105019,-0.004070,-0.038993",2026-03-18 21:57:15.997435
SKU00396,"0.658023,0.887063,0.869782,0.402981,2.500000,0.154137,0.093464,0.025234,0.024558,-0.075656,-0.028550,0.052227,0.119925,0.001281,0.001806,-0.119280,-0.016323,0.089174,-0.129591,0.166964,0.074385,0.042065,0.075305,-0.053442,-0.079488,0.055106,0.081237,-0.140843,-0.036428,-0.114127,-0.040498,-0.092725,0.048159,-0.015316,0.170424,0.039349,0.128926,0.034552,-0.042337,0.164545,0.179069,0.002879,0.077427,-0.022553,0.082964,0.125132,0.056171,-0.029141,0.043771,0.098951",2026-03-23 21:57:15.997488
SKU00397,"0.934313,0.888271,0.727917,0.555606,2.500000,-0.016142,0.127120,-0.025459,-0.107185,-0.019696,-0.096958,-0.051340,0.012870,0.066945,-0.089789,0.030764,-0.034438,0.067941,0.152234,-0.047021,-0.067450,-0.208536,-0.027593,0.033130,-0.040153,-0.018337,0.029038,0.055401,0.192085,-0.084673,0.028756,0.059108,-0.066135,0.091786,0.072156,-0.163740,0.010956,-0.063348,0.019892,0.100939,0.021108,-0.006350,-0.054722,-0.184740,0.066391,0.090347,0.146494,0.056824,-0.211089,0.107686",2026-04-07 21:57:15.997534
