sku_id,date,avg_rating,return_rate,sentiment_score,delivery_score,quality_score,Value_score
SKU00400,2024-02-04,5.0,0.201,0.969,0.883,0.804,0.875
SKU00400,2024-02-11,4.96,0.196,0.945,0.871,0.792,0.863
SKU00400,2024-02-18,4.98,0.198,0.954,0.875,0.796,0.867
SKU00400,2024-02-25,4.76,0.181,0.868,0.833,0.754,0.825
SKU00400,2024-03-03,4.73,0.179,0.856,0.827,0.748,0.819
SKU00400,2024-03-10,4.99,0.199,0.959,0.878,0.799,0.87
SKU00400,2024-03-17,4.99,0.2,0.96,0.879,0.8,0.871
SKU00400,2024-03-24,4.82,0.186,0.893,0.845,0.766,0.837
SKU00400,2024-03-31,5.0,0.208,1.0,0.899,0.82,0.891
SKU00400,2024-04-07,4.89,0.191,0.92,0.859,0.78,0.85
SKU00400,2024-04-14,5.0,0.22,1.0,0.931,0.852,0.923
SKU00400,2024-04-21,4.86,0.188,0.905,0.851,0.772,0.843
SKU00400,2024-04-28,5.0,0.224,1.0,0.94,0.861,0.932
SKU00400,2024-05-05,5.0,0.21,1.0,0.905,0.826,0.897
SKU00400,2024-05-12,4.93,0.194,0.933,0.865,0.786,0.857
SKU00400,2024-05-19,5.0,0.201,0.969,0.883,0.804,0.875
SKU00400,2024-05-26,5.0,0.218,1.0,0.924,0.845,0.916
SKU00400,2024-06-02,5.0,0.201,0.97,0.884,0.805,0.876
SKU00400,2024-06-09,5.0,0.201,0.968,0.883,0.804,0.875
SKU00400,2024-06-16,5.0,0.219,1.0,0.926,0.848,0.918
SKU00400,2024-06-23,4.99,0.2,0.96,0.879,0.8,0.871
SKU00400,2024-06-30,4.89,0.191,0.917,0.857,0.778,0.849
SKU00400,2024-07-07,4.91,0.193,0.926,0.862,0.783,0.854
SKU00400,2024-07-14,5.0,0.202,0.971,0.884,0.805,0.876
SKU00400,2024-07-21,4.89,0.191,0.918,0.858,0.779,0.849
SKU00400,2024-07-28,5.0,0.212,1.0,0.91,0.831,0.902
SKU00400,2024-08-04,5.0,0.207,1.0,0.899,0.82,0.891
SKU00400,2024-08-11,5.0,0.21,1.0,0.904,0.825,0.896
SKU00400,2024-08-18,5.0,0.203,0.976,0.887,0.808,0.879
SKU00400,2024-08-25,4.97,0.197,0.95,0.873,0.794,0.865
SKU00400,2024-09-01,4.74,0.179,0.86,0.829,0.75,0.821
SKU00400,2024-09-08,4.81,0.185,0.887,0.842,0.763,0.834
SKU00400,2024-09-15,5.0,0.215,1.0,0.916,0.837,0.908
SKU00400,2024-09-22,5.0,0.204,0.984,0.891,0.812,0.883
SKU00400,2024-09-29,5.0,0.207,0.999,0.898,0.819,0.89
SKU00400,2024-10-06,5.0,0.202,0.975,0.886,0.807,0.878
SKU00400,2024-10-13,4.95,0.196,0.942,0.87,0.791,0.862
SKU00400,2024-10-20,5.0,0.206,0.994,0.895,0.817,0.887
SKU00400,2024-10-27,4.84,0.187,0.9,0.849,0.77,0.841
SKU00400,2024-11-03,4.92,0.194,0.93,0.864,0.785,0.856
SKU00400,2024-11-10,5.0,0.211,1.0,0.907,0.828,0.899
SKU00400,2024-11-17,4.91,0.192,0.925,0.861,0.782,0.853
SKU00400,2024-11-24,4.99,0.199,0.96,0.879,0.8,0.871
SKU00400,2024-12-01,4.81,0.185,0.886,0.842,0.763,0.834
SKU00400,2024-12-08,5.0,0.211,1.0,0.907,0.828,0.899
SKU00400,2024-12-15,5.0,0.223,1.0,0.937,0.859,0.929
SKU00400,2024-12-22,5.0,0.22,1.0,0.93,0.851,0.922
SKU00400,2024-12-29,5.0,0.227,1.0,0.948,0.869,0.939
SKU00400,2025-01-05,5.0,0.21,1.0,0.904,0.826,0.896
SKU00400,2025-01-12,5.0,0.207,0.997,0.897,0.818,0.889
SKU00401,2024-01-07,4.96,0.0,0.888,0.872,0.81,0.465
SKU00401,2024-01-14,4.89,0.0,0.861,0.858,0.796,0.452
SKU00401,2024-01-21,5.0,0.0,0.942,0.899,0.837,0.492
SKU00401,2024-01-28,4.7,0.0,0.785,0.82,0.758,0.413
SKU00401,2024-02-04,5.0,0.0,0.978,0.917,0.855,0.51
SKU00401,2024-02-11,4.8,0.0,0.825,0.84,0.778,0.433
SKU00401,2024-02-18,5.0,0.0,0.915,0.886,0.823,0.479
SKU00401,2024-02-25,4.9,0.0,0.864,0.86,0.798,0.453
SKU00401,2024-03-03,4.95,0.0,0.886,0.871,0.809,0.464
SKU00401,2024-03-10,5.0,0.0,1.0,0.944,0.882,0.537
SKU00401,2024-03-17,5.0,0.0,0.982,0.919,0.857,0.512
SKU00401,2024-03-24,4.92,0.0,0.872,0.864,0.802,0.457
SKU00401,2024-03-31,5.0,0.0,0.913,0.884,0.822,0.477
SKU00401,2024-04-07,4.88,0.0,0.856,0.856,0.794,0.449
SKU00401,2024-04-14,5.0,0.0,0.908,0.882,0.82,0.475
SKU00401,2024-04-21,4.82,0.0,0.831,0.843,0.781,0.437
SKU00401,2024-04-28,4.86,0.0,0.847,0.851,0.789,0.445
SKU00401,2024-05-05,5.0,0.0,0.923,0.89,0.827,0.483
SKU00401,2024-05-12,5.0,0.0,0.906,0.881,0.819,0.474
SKU00401,2024-05-19,4.95,0.0,0.885,0.871,0.808,0.464
SKU00401,2024-05-26,4.96,0.0,0.888,0.872,0.81,0.465
SKU00401,2024-06-02,4.89,0.0,0.86,0.858,0.796,0.451
SKU00401,2024-06-09,4.83,0.0,0.836,0.846,0.784,0.439
SKU00401,2024-06-16,4.93,0.0,0.878,0.867,0.805,0.46
SKU00401,2024-06-23,5.0,0.0,0.943,0.899,0.837,0.493
SKU00401,2024-06-30,4.91,0.0,0.869,0.862,0.8,0.456
SKU00401,2024-07-07,4.79,0.0,0.821,0.838,0.776,0.431
SKU00401,2024-07-14,5.0,0.0,0.903,0.879,0.817,0.473
SKU00401,2024-07-21,4.77,0.0,0.812,0.834,0.772,0.427
SKU00401,2024-07-28,4.92,0.0,0.873,0.864,0.802,0.457
SKU00401,2024-08-04,4.97,0.0,0.893,0.875,0.812,0.468
SKU00401,2024-08-11,4.91,0.0,0.866,0.861,0.799,0.454
SKU00401,2024-08-18,4.8,0.0,0.826,0.841,0.779,0.434
SKU00401,2024-08-25,5.0,0.0,0.948,0.902,0.84,0.495
SKU00401,2024-09-01,5.0,0.0,0.94,0.898,0.836,0.491
SKU00401,2024-09-08,5.0,0.0,0.924,0.89,0.828,0.483
SKU00401,2024-09-15,4.8,0.0,0.823,0.84,0.777,0.433
SKU00401,2024-09-22,5.0,0.0,0.975,0.916,0.853,0.509
SKU00401,2024-09-29,5.0,0.0,0.931,0.894,0.831,0.487
SKU00401,2024-10-06,5.0,0.0,0.962,0.909,0.847,0.502
SKU00401,2024-10-13,4.83,0.0,0.836,0.846,0.784,0.439
SKU00401,2024-10-20,5.0,0.0,0.94,0.898,0.836,0.491
SKU00401,2024-10-27,5.0,0.0,1.0,0.935,0.873,0.529
SKU00401,2024-11-03,5.0,0.0,0.917,0.887,0.824,0.48
SKU00401,2024-11-10,4.86,0.0,0.849,0.853,0.79,0.446
SKU00401,2024-11-17,5.0,0.0,0.986,0.921,0.859,0.514
SKU00401,2024-11-24,5.0,0.0,0.927,0.891,0.829,0.485
SKU00401,2024-12-01,4.85,0.0,0.843,0.85,0.787,0.443
SKU00401,2024-12-08,4.99,0.0,0.899,0.877,0.815,0.471
SKU00401,2024-12-15,5.0,0.0,0.968,0.912,0.85,0.505
SKU00401,2024-12-22,4.86,0.0,0.847,0.851,0.789,0.444
SKU00401,2024-12-29,4.96,0.0,0.889,0.872,0.81,0.465
SKU00401,2025-01-05,5.0,0.0,0.946,0.901,0.839,0.494
SKU00401,2025-01-12,5.0,0.0,0.947,0.902,0.839,0.495
SKU00402,2024-01-07,4.96,0.0,0.903,0.873,0.858,0.916
SKU00402,2024-01-14,4.73,0.0,0.81,0.827,0.811,0.87
SKU00402,2024-01-21,5.0,0.0,0.919,0.881,0.866,0.924
SKU00402,2024-01-28,5.0,0.0,0.993,0.918,0.903,0.961
SKU00402,2024-02-04,4.83,0.0,0.847,0.845,0.83,0.889
SKU00402,2024-02-11,4.91,0.0,0.882,0.863,0.847,0.906
SKU00402,2024-02-18,4.72,0.0,0.807,0.825,0.81,0.868
SKU00402,2024-02-25,4.97,0.0,0.904,0.874,0.858,0.917
SKU00402,2024-03-03,5.0,0.0,0.957,0.9,0.885,0.943
SKU00402,2024-03-10,4.68,0.0,0.791,0.817,0.802,0.86
SKU00402,2024-03-17,4.96,0.0,0.9,0.872,0.856,0.915
SKU00402,2024-03-24,5.0,0.0,0.98,0.911,0.896,0.955
SKU00402,2024-03-31,4.99,0.0,0.913,0.878,0.863,0.922
SKU00402,2024-04-07,4.9,0.0,0.879,0.861,0.846,0.904
SKU00402,2024-04-14,4.84,0.0,0.854,0.849,0.833,0.892
SKU00402,2024-04-21,5.0,0.0,0.924,0.884,0.868,0.927
SKU00402,2024-04-28,4.8,0.0,0.836,0.84,0.824,0.883
SKU00402,2024-05-05,4.93,0.0,0.89,0.867,0.851,0.91
SKU00402,2024-05-12,4.86,0.0,0.86,0.852,0.836,0.895
SKU00402,2024-05-19,5.0,0.0,0.94,0.892,0.876,0.935
SKU00402,2024-05-26,5.0,0.0,0.994,0.918,0.903,0.962
SKU00402,2024-06-02,5.0,0.0,0.931,0.887,0.872,0.93
SKU00402,2024-06-09,5.0,0.0,0.968,0.905,0.89,0.949
SKU00402,2024-06-16,5.0,0.0,1.0,0.961,0.946,1.0
SKU00402,2024-06-23,5.0,0.0,0.923,0.883,0.868,0.927
SKU00402,2024-06-30,5.0,0.0,0.956,0.899,0.884,0.943
SKU00402,2024-07-07,4.95,0.0,0.898,0.87,0.855,0.914
SKU00402,2024-07-14,5.0,0.0,1.0,0.926,0.911,0.969
SKU00402,2024-07-21,4.54,0.0,0.735,0.789,0.774,0.832
SKU00402,2024-07-28,4.61,0.0,0.761,0.802,0.787,0.845
SKU00402,2024-08-04,4.97,0.0,0.905,0.874,0.859,0.917
SKU00402,2024-08-11,5.0,0.0,1.0,0.93,0.915,0.974
SKU00402,2024-08-18,4.82,0.0,0.845,0.844,0.829,0.887
SKU00402,2024-08-25,5.0,0.0,0.941,0.892,0.877,0.935
SKU00402,2024-09-01,4.82,0.0,0.845,0.844,0.829,0.887
SKU00402,2024-09-08,4.87,0.0,0.865,0.854,0.839,0.897
SKU00402,2024-09-15,5.0,0.0,0.926,0.885,0.869,0.928
SKU00402,2024-09-22,4.74,0.0,0.813,0.828,0.813,0.872
SKU00402,2024-09-29,4.95,0.0,0.896,0.87,0.854,0.913
SKU00402,2024-10-06,5.0,0.0,0.925,0.884,0.869,0.928
SKU00402,2024-10-13,5.0,0.0,0.94,0.892,0.877,0.935
SKU00402,2024-10-20,5.0,0.0,0.931,0.887,0.872,0.93
SKU00402,2024-10-27,5.0,0.0,1.0,0.946,0.931,0.989
SKU00402,2024-11-03,4.85,0.0,0.855,0.849,0.834,0.892
SKU00402,2024-11-10,4.96,0.0,0.899,0.871,0.856,0.914
SKU00402,2024-11-17,5.0,0.0,0.975,0.909,0.894,0.952
SKU00402,2024-11-24,5.0,0.0,0.933,0.888,0.873,0.932
SKU00402,2024-12-01,5.0,0.0,0.974,0.908,0.893,0.952
SKU00402,2024-12-08,4.96,0.0,0.902,0.873,0.858,0.916
SKU00402,2024-12-15,5.0,0.0,1.0,0.931,0.916,0.974
SKU00402,2024-12-22,4.95,0.0,0.899,0.871,0.856,0.914
SKU00402,2024-12-29,4.83,0.0,0.851,0.847,0.832,0.89
SKU00402,2025-01-05,4.83,0.0,0.849,0.846,0.831,0.889
SKU00402,2025-01-12,5.0,0.0,0.946,0.895,0.879,0.938
SKU00403,2024-01-07,5.0,0.252,0.921,0.883,0.786,0.851
SKU00403,2024-01-14,4.85,0.235,0.853,0.849,0.752,0.817
SKU00403,2024-01-21,4.91,0.241,0.879,0.863,0.765,0.83
SKU00403,2024-01-28,5.0,0.265,0.974,0.91,0.813,0.878
SKU00403,2024-02-04,5.0,0.259,0.951,0.898,0.801,0.866
SKU00403,2024-02-11,4.98,0.248,0.905,0.875,0.778,0.843
SKU00403,2024-02-18,4.92,0.242,0.882,0.864,0.767,0.832
SKU00403,2024-02-25,5.0,0.258,0.945,0.895,0.798,0.863
SKU00403,2024-03-03,5.0,0.265,0.975,0.91,0.813,0.878
SKU00403,2024-03-10,5.0,0.269,0.99,0.918,0.821,0.885
SKU00403,2024-03-17,5.0,0.252,0.923,0.884,0.787,0.852
SKU00403,2024-03-24,4.98,0.248,0.905,0.875,0.778,0.843
SKU00403,2024-03-31,5.0,0.26,0.954,0.9,0.803,0.867
SKU00403,2024-04-07,5.0,0.256,0.939,0.892,0.795,0.86
SKU00403,2024-04-14,4.86,0.236,0.858,0.852,0.754,0.819
SKU00403,2024-04-21,4.92,0.242,0.882,0.864,0.767,0.832
SKU00403,2024-04-28,4.98,0.248,0.908,0.877,0.779,0.844
SKU00403,2024-05-05,5.0,0.269,0.989,0.917,0.82,0.885
SKU00403,2024-05-12,4.67,0.217,0.784,0.815,0.718,0.783
SKU00403,2024-05-19,5.0,0.282,1.0,0.945,0.848,0.912
SKU00403,2024-05-26,5.0,0.261,0.96,0.903,0.806,0.87
SKU00403,2024-06-02,5.0,0.276,1.0,0.932,0.835,0.9
SKU00403,2024-06-09,5.0,0.261,0.96,0.903,0.806,0.871
SKU00403,2024-06-16,4.7,0.22,0.793,0.819,0.722,0.787
SKU00403,2024-06-23,5.0,0.271,1.0,0.923,0.826,0.89
SKU00403,2024-06-30,4.71,0.221,0.8,0.823,0.726,0.79
SKU00403,2024-07-07,4.78,0.228,0.825,0.835,0.738,0.803
SKU00403,2024-07-14,5.0,0.257,0.944,0.895,0.798,0.862
SKU00403,2024-07-21,5.0,0.275,1.0,0.93,0.833,0.898
SKU00403,2024-07-28,4.9,0.24,0.874,0.86,0.763,0.827
SKU00403,2024-08-04,4.92,0.242,0.88,0.863,0.766,0.831
SKU00403,2024-08-11,5.0,0.282,1.0,0.944,0.846,0.911
SKU00403,2024-08-18,5.0,0.267,0.983,0.914,0.817,0.882
SKU00403,2024-08-25,5.0,0.251,0.92,0.883,0.785,0.85
SKU00403,2024-09-01,5.0,0.262,0.963,0.904,0.807,0.872
SKU00403,2024-09-08,5.0,0.258,0.947,0.896,0.799,0.864
SKU00403,2024-09-15,4.91,0.241,0.877,0.861,0.764,0.829
SKU00403,2024-09-22,5.0,0.255,0.935,0.89,0.793,0.858
SKU00403,2024-09-29,5.0,0.273,1.0,0.926,0.829,0.894
SKU00403,2024-10-06,5.0,0.265,0.975,0.91,0.813,0.878
SKU00403,2024-10-13,5.0,0.269,0.989,0.917,0.82,0.885
SKU00403,2024-10-20,4.77,0.227,0.822,0.834,0.737,0.801
SKU00403,2024-10-27,5.0,0.272,1.0,0.923,0.826,0.891
SKU00403,2024-11-03,4.88,0.238,0.868,0.857,0.76,0.824
SKU00403,2024-11-10,4.99,0.249,0.91,0.878,0.78,0.845
SKU00403,2024-11-17,4.83,0.233,0.845,0.845,0.748,0.813
SKU00403,2024-11-24,5.0,0.251,0.917,0.881,0.784,0.849
SKU00403,2024-12-01,4.89,0.239,0.87,0.858,0.761,0.826
SKU00403,2024-12-08,5.0,0.25,0.913,0.879,0.782,0.847
SKU00403,2024-12-15,5.0,0.257,0.941,0.893,0.796,0.861
SKU00403,2024-12-22,4.78,0.228,0.826,0.836,0.738,0.803
SKU00403,2024-12-29,4.85,0.235,0.854,0.85,0.753,0.817
SKU00403,2025-01-05,5.0,0.255,0.934,0.89,0.792,0.857
SKU00403,2025-01-12,4.85,0.235,0.854,0.85,0.753,0.817
SKU00404,2024-01-07,4.54,0.306,0.74,0.839,0.676,0.848
SKU00404,2024-01-14,4.81,0.341,0.846,0.892,0.729,0.901
SKU00404,2024-01-21,4.56,0.308,0.747,0.843,0.68,0.852
SKU00404,2024-01-28,4.8,0.339,0.84,0.889,0.727,0.899
SKU00404,2024-02-04,4.98,0.365,0.916,0.927,0.764,0.936
SKU00404,2024-02-11,4.68,0.325,0.796,0.867,0.704,0.876
SKU00404,2024-02-18,4.53,0.303,0.732,0.835,0.673,0.845
SKU00404,2024-02-25,4.81,0.342,0.848,0.893,0.73,0.902
SKU00404,2024-03-03,4.63,0.317,0.774,0.856,0.693,0.865
SKU00404,2024-03-10,4.77,0.336,0.829,0.884,0.721,0.893
SKU00404,2024-03-17,4.67,0.323,0.79,0.864,0.701,0.873
SKU00404,2024-03-24,4.87,0.349,0.87,0.904,0.742,0.914
SKU00404,2024-03-31,4.8,0.34,0.841,0.889,0.727,0.899
SKU00404,2024-04-07,4.83,0.344,0.853,0.896,0.733,0.905
SKU00404,2024-04-14,4.83,0.344,0.853,0.896,0.733,0.905
SKU00404,2024-04-21,4.66,0.321,0.784,0.861,0.699,0.87
SKU00404,2024-04-28,4.8,0.34,0.843,0.89,0.728,0.9
SKU00404,2024-05-05,5.0,0.371,0.936,0.937,0.774,0.946
SKU00404,2024-05-12,4.92,0.356,0.891,0.914,0.752,0.924
SKU00404,2024-05-19,4.92,0.356,0.891,0.915,0.752,0.924
SKU00404,2024-05-26,4.75,0.333,0.821,0.879,0.717,0.889
SKU00404,2024-06-02,4.9,0.354,0.883,0.911,0.748,0.92
SKU00404,2024-06-09,4.88,0.351,0.876,0.907,0.744,0.916
SKU00404,2024-06-16,4.75,0.334,0.823,0.881,0.718,0.89
SKU00404,2024-06-23,4.88,0.35,0.872,0.905,0.743,0.914
SKU00404,2024-06-30,4.91,0.355,0.886,0.912,0.75,0.922
SKU00404,2024-07-07,4.75,0.334,0.823,0.88,0.718,0.89
SKU00404,2024-07-14,4.82,0.342,0.848,0.893,0.731,0.902
SKU00404,2024-07-21,4.72,0.329,0.809,0.874,0.711,0.883
SKU00404,2024-07-28,4.63,0.317,0.773,0.855,0.693,0.865
SKU00404,2024-08-04,4.9,0.353,0.881,0.909,0.747,0.919
SKU00404,2024-08-11,4.97,0.362,0.909,0.923,0.761,0.933
SKU00404,2024-08-18,4.83,0.343,0.852,0.895,0.733,0.905
SKU00404,2024-08-25,4.79,0.339,0.839,0.889,0.726,0.898
SKU00404,2024-09-01,4.7,0.327,0.802,0.87,0.708,0.88
SKU00404,2024-09-08,4.89,0.353,0.88,0.909,0.746,0.918
SKU00404,2024-09-15,4.55,0.307,0.744,0.841,0.678,0.85
SKU00404,2024-09-22,4.71,0.329,0.808,0.873,0.71,0.882
SKU00404,2024-09-29,4.52,0.303,0.73,0.834,0.671,0.843
SKU00404,2024-10-06,4.69,0.326,0.8,0.869,0.706,0.878
SKU00404,2024-10-13,4.79,0.339,0.839,0.888,0.726,0.898
SKU00404,2024-10-20,4.54,0.306,0.739,0.839,0.676,0.848
SKU00404,2024-10-27,4.8,0.34,0.842,0.89,0.727,0.899
SKU00404,2024-11-03,4.63,0.317,0.773,0.856,0.693,0.865
SKU00404,2024-11-10,4.45,0.293,0.702,0.82,0.657,0.829
SKU00404,2024-11-17,4.65,0.32,0.782,0.86,0.697,0.869
SKU00404,2024-11-24,4.81,0.342,0.847,0.892,0.73,0.902
SKU00404,2024-12-01,5.0,0.371,0.935,0.937,0.774,0.946
SKU00404,2024-12-08,5.0,0.379,0.96,0.949,0.786,0.958
SKU00404,2024-12-15,4.73,0.33,0.814,0.876,0.713,0.885
SKU00404,2024-12-22,4.65,0.32,0.784,0.861,0.698,0.87
SKU00404,2024-12-29,4.66,0.321,0.786,0.862,0.699,0.871
SKU00404,2025-01-05,4.85,0.347,0.863,0.9,0.738,0.91
SKU00404,2025-01-12,4.64,0.319,0.78,0.859,0.696,0.868
SKU00405,2024-01-07,4.85,0.313,0.862,0.849,0.61,0.741
SKU00405,2024-01-14,5.0,0.337,0.935,0.886,0.647,0.778
SKU00405,2024-01-21,5.0,0.365,1.0,0.927,0.688,0.819
SKU00405,2024-01-28,5.0,0.353,0.981,0.909,0.67,0.801
SKU00405,2024-02-04,5.0,0.357,0.995,0.916,0.677,0.808
SKU00405,2024-02-11,5.0,0.37,1.0,0.934,0.695,0.826
SKU00405,2024-02-18,4.97,0.329,0.91,0.874,0.635,0.765
SKU00405,2024-02-25,5.0,0.342,0.949,0.893,0.654,0.785
SKU00405,2024-03-03,4.87,0.316,0.87,0.853,0.614,0.745
SKU00405,2024-03-10,4.93,0.325,0.897,0.867,0.628,0.759
SKU00405,2024-03-17,5.0,0.345,0.957,0.897,0.658,0.789
SKU00405,2024-03-24,4.76,0.302,0.828,0.832,0.593,0.724
SKU00405,2024-03-31,5.0,0.339,0.941,0.889,0.65,0.781
SKU00405,2024-04-07,5.0,0.346,0.962,0.9,0.661,0.791
SKU00405,2024-04-14,4.98,0.331,0.917,0.877,0.638,0.769
SKU00405,2024-04-21,5.0,0.34,0.944,0.891,0.652,0.782
SKU00405,2024-04-28,4.87,0.315,0.869,0.853,0.614,0.745
SKU00405,2024-05-05,4.99,0.332,0.918,0.878,0.639,0.769
SKU00405,2024-05-12,5.0,0.351,0.975,0.906,0.667,0.798
SKU00405,2024-05-19,4.95,0.326,0.902,0.869,0.631,0.761
SKU00405,2024-05-26,4.9,0.32,0.882,0.86,0.621,0.751
SKU00405,2024-06-02,5.0,0.379,1.0,0.949,0.71,0.841
SKU00405,2024-06-09,4.95,0.327,0.904,0.87,0.631,0.762
SKU00405,2024-06-16,4.81,0.308,0.847,0.842,0.603,0.734
SKU00405,2024-06-23,4.79,0.306,0.84,0.839,0.6,0.73
SKU00405,2024-06-30,5.0,0.346,0.96,0.898,0.659,0.79
SKU00405,2024-07-07,5.0,0.351,0.976,0.906,0.667,0.798
SKU00405,2024-07-14,4.98,0.331,0.916,0.876,0.637,0.768
SKU00405,2024-07-21,4.98,0.331,0.917,0.877,0.638,0.769
SKU00405,2024-07-28,4.84,0.313,0.861,0.849,0.61,0.741
SKU00405,2024-08-04,5.0,0.359,0.999,0.918,0.679,0.81
SKU00405,2024-08-11,5.0,0.357,0.993,0.915,0.676,0.807
SKU00405,2024-08-18,4.79,0.305,0.838,0.837,0.598,0.729
SKU00405,2024-08-25,4.9,0.32,0.883,0.86,0.621,0.752
SKU00405,2024-09-01,5.0,0.359,0.999,0.918,0.679,0.81
SKU00405,2024-09-08,4.73,0.297,0.815,0.826,0.587,0.718
SKU00405,2024-09-15,5.0,0.338,0.936,0.887,0.648,0.778
SKU00405,2024-09-22,4.79,0.305,0.837,0.837,0.598,0.729
SKU00405,2024-09-29,4.96,0.328,0.907,0.872,0.633,0.764
SKU00405,2024-10-06,5.0,0.36,1.0,0.92,0.681,0.811
SKU00405,2024-10-13,4.75,0.299,0.821,0.829,0.59,0.721
SKU00405,2024-10-20,5.0,0.338,0.938,0.887,0.648,0.779
SKU00405,2024-10-27,4.92,0.322,0.889,0.863,0.624,0.755
SKU00405,2024-11-03,4.86,0.314,0.866,0.851,0.612,0.743
SKU00405,2024-11-10,5.0,0.372,1.0,0.939,0.7,0.83
SKU00405,2024-11-17,5.0,0.361,1.0,0.921,0.682,0.813
SKU00405,2024-11-24,5.0,0.359,1.0,0.918,0.679,0.81
SKU00405,2024-12-01,4.78,0.304,0.835,0.836,0.597,0.728
SKU00405,2024-12-08,5.0,0.367,1.0,0.931,0.692,0.823
SKU00405,2024-12-15,4.97,0.33,0.912,0.875,0.636,0.766
SKU00405,2024-12-22,5.0,0.348,0.966,0.902,0.663,0.794
SKU00405,2024-12-29,5.0,0.336,0.931,0.884,0.645,0.776
SKU00405,2025-01-05,5.0,0.35,0.974,0.905,0.667,0.797
SKU00405,2025-01-12,4.86,0.315,0.869,0.853,0.614,0.745
SKU00406,2024-01-07,5.0,0.223,0.976,0.937,0.644,0.906
SKU00406,2024-01-14,4.93,0.209,0.904,0.901,0.609,0.87
SKU00406,2024-01-21,5.0,0.215,0.938,0.918,0.626,0.887
SKU00406,2024-01-28,4.84,0.201,0.866,0.882,0.589,0.851
SKU00406,2024-02-04,4.95,0.21,0.913,0.906,0.613,0.874
SKU00406,2024-02-11,4.73,0.192,0.823,0.861,0.568,0.83
SKU00406,2024-02-18,4.85,0.202,0.871,0.885,0.592,0.853
SKU00406,2024-02-25,4.6,0.182,0.77,0.834,0.542,0.803
SKU00406,2024-03-03,4.7,0.19,0.81,0.855,0.562,0.823
SKU00406,2024-03-10,5.0,0.214,0.932,0.916,0.623,0.884
SKU00406,2024-03-17,4.83,0.2,0.863,0.881,0.588,0.849
SKU00406,2024-03-24,4.95,0.21,0.912,0.905,0.612,0.874
SKU00406,2024-03-31,4.77,0.196,0.839,0.869,0.576,0.837
SKU00406,2024-04-07,4.46,0.171,0.717,0.808,0.515,0.777
SKU00406,2024-04-14,4.82,0.2,0.859,0.879,0.586,0.848
SKU00406,2024-04-21,4.76,0.195,0.836,0.867,0.575,0.836
SKU00406,2024-04-28,4.74,0.193,0.828,0.863,0.57,0.832
SKU00406,2024-05-05,4.77,0.196,0.841,0.87,0.577,0.838
SKU00406,2024-05-12,4.92,0.208,0.899,0.899,0.606,0.867
SKU00406,2024-05-19,5.0,0.215,0.937,0.918,0.625,0.887
SKU00406,2024-05-26,5.0,0.22,0.961,0.93,0.637,0.898
SKU00406,2024-06-02,4.93,0.209,0.905,0.902,0.609,0.87
SKU00406,2024-06-09,4.8,0.198,0.852,0.875,0.582,0.844
SKU00406,2024-06-16,4.96,0.211,0.917,0.908,0.615,0.876
SKU00406,2024-06-23,4.86,0.203,0.875,0.887,0.594,0.855
SKU00406,2024-06-30,4.85,0.202,0.872,0.886,0.593,0.854
SKU00406,2024-07-07,4.92,0.207,0.898,0.898,0.606,0.867
SKU00406,2024-07-14,4.79,0.197,0.849,0.874,0.581,0.842
SKU00406,2024-07-21,4.9,0.207,0.894,0.896,0.603,0.865
SKU00406,2024-07-28,5.0,0.22,0.959,0.929,0.636,0.897
SKU00406,2024-08-04,4.98,0.213,0.926,0.912,0.619,0.881
SKU00406,2024-08-11,4.69,0.19,0.809,0.854,0.561,0.822
SKU00406,2024-08-18,5.0,0.216,0.943,0.921,0.628,0.889
SKU00406,2024-08-25,4.74,0.193,0.828,0.863,0.57,0.832
SKU00406,2024-09-01,4.73,0.193,0.825,0.862,0.569,0.83
SKU00406,2024-09-08,4.84,0.201,0.867,0.883,0.59,0.851
SKU00406,2024-09-15,4.73,0.192,0.824,0.861,0.568,0.83
SKU00406,2024-09-22,4.75,0.194,0.831,0.865,0.572,0.834
SKU00406,2024-09-29,4.92,0.208,0.902,0.9,0.607,0.869
SKU00406,2024-10-06,4.94,0.209,0.906,0.902,0.609,0.871
SKU00406,2024-10-13,4.75,0.194,0.832,0.865,0.572,0.834
SKU00406,2024-10-20,4.8,0.198,0.85,0.874,0.581,0.843
SKU00406,2024-10-27,4.72,0.192,0.819,0.859,0.566,0.828
SKU00406,2024-11-03,4.99,0.213,0.926,0.913,0.62,0.881
SKU00406,2024-11-10,4.84,0.201,0.867,0.883,0.59,0.852
SKU00406,2024-11-17,4.88,0.204,0.882,0.891,0.598,0.859
SKU00406,2024-11-24,4.8,0.198,0.851,0.875,0.582,0.843
SKU00406,2024-12-01,4.97,0.212,0.921,0.91,0.617,0.878
SKU00406,2024-12-08,4.78,0.197,0.844,0.872,0.579,0.84
SKU00406,2024-12-15,4.86,0.203,0.877,0.888,0.595,0.857
SKU00406,2024-12-22,5.0,0.217,0.945,0.922,0.629,0.891
SKU00406,2024-12-29,4.91,0.207,0.895,0.897,0.604,0.865
SKU00406,2025-01-05,4.74,0.193,0.828,0.863,0.57,0.832
SKU00406,2025-01-12,4.79,0.197,0.847,0.873,0.58,0.841
SKU00407,2024-01-07,4.51,0.181,0.737,0.833,0.647,0.17
SKU00407,2024-01-14,4.58,0.187,0.764,0.846,0.66,0.183
SKU00407,2024-01-21,4.68,0.194,0.803,0.866,0.68,0.203
